Right Speed, Left Speed
51.36168642908198, 48.63831377118317
51.341968206248055, 48.6580319834727
51.322806811818815, 48.67719336803588
51.3041881447153, 48.69581202590399
51.286098553321345, 48.713901608649145
51.2685248267392, 48.73147532712837
51.25145418566382, 48.74854596060898
51.23487427341434, 48.765125865737
51.21877314695452, 48.781226985516376
51.20313926799365, 48.796860858207964
51.18796149416982, 48.81203862614598
51.17322907027964, 48.82677104450812
51.158931619805784, 48.84106848978802
51.14505913647323, 48.854940968238616
51.13160197602377, 48.86839812409769
51.11855084824059, 48.88144924756307
51.10589680911954, 48.89410328262136
51.09363125329052, 48.90636883462628
51.08174590668828, 48.91825417762793
51.07023281946995, 48.929767261455076
51.05908435916551, 48.94091571856466
51.04829320414918, 48.95170687057024
51.03785233723135, 48.962147734650166
51.02775503978598, 48.972245029419895
51.01799488592382, 48.98200518075896
51.00856573704305, 48.99143432726
50.999461736708845, 49.00053832534941
50.99067730573711, 49.009322754203374
50.98220713773528, 49.01779292020711
50.974046194706254, 49.02595386135087
50.96618970327172, 49.033810351006615
50.95863315088587, 49.04136690171423
50.951372282625016, 49.04862776839185
50.94440309818, 49.05559695134352
50.93772184917147, 49.062278198943766
50.93132503683546, 49.06867500995215
50.925209410059914, 49.07479063547655
50.91937196367429, 49.08062808068366
50.91380993727366, 49.08619010597483
50.9085208141273, 49.091479228077446
50.903502320775395, 49.09649772044821
50.89875242669491, 49.101247613607455
50.89426934461357, 49.10573069482437
50.89005153100222, 49.10994850762594
50.88609768714939, 49.113902350721666
50.88240676051321, 49.11759327665083
50.87897794664026, 49.12102208986533
50.87581069138572, 49.12418934450757
50.87290469376654, 49.12709534155988
50.870259909136514, 49.12974012566661
50.867876552999654, 49.13212348132196
50.86575510523065, 49.13424492865094
50.86389631496197, 49.13610371851948
50.8623012059173, 49.13769882720298
50.86097108248744, 49.13902895031055
50.85990753628195, 49.1400924962304
50.85911245346502, 49.140887578799955
50.85858802278033, 49.141412009273
50.85833674417178, 49.14166328770687
50.858361438412835, 49.14163859332718
50.858665257326905, 49.141334774310266
50.859251695055875, 49.14074833651562
50.86012460013048, 49.13987543141181
50.86128818859643, 49.138711842952034
50.86274705811238, 49.13725297348099
50.86450620327504, 49.13549382840116
50.86657103190085, 49.1334289998954
50.8689473828945, 49.13105264906334
50.871641545091904, 49.12835848706676
50.87466027786501, 49.12533975453692
50.878010833006016, 49.121989199682595
50.88170097847164, 49.118299054548736
50.88573902366823, 49.11426100973088
50.89013384691629, 49.10986618691059
50.89489492453464, 49.10510510977146
50.90003236263274, 49.09996767220663
50.90555693067998, 49.094443104749665
50.911480098126844, 49.08851993795336
50.917814073369634, 49.082185963425026
50.92457184579869, 49.07542819177833
50.93176723109855, 49.06823280733323
50.9394149197595, 49.06058511960434
50.94753052950366, 49.052469510875014
50.956130661589455, 49.04386937989293
50.96523296146545, 49.03476708121617
50.97485618412306, 49.02514385986076
50.985020264678184, 49.014979780719074
50.99574639417451, 49.00425365275659
51.00705710172631, 48.99294294686915
51.01897634299951, 48.981023707402116
51.031529595824324, 48.968470456537936
51.04474396357693, 48.95525609091415
51.05864828701064, 48.94135176979348
51.073273265153574, 48.92672679416473
51.08865158648482, 48.91134847556849
51.10481807077722, 48.89518199425396
51.12180982319799, 48.87819024507802
51.13966640141191, 48.8603336704032
51.15842999701009, 48.84157007866941
51.178145632855646, 48.82185444704813
51.19886137760372, 48.801138706923254
51.22062857920562, 48.77937151038786
51.24350211953613, 48.75649797561674
51.26754069155873, 48.73245940970342
51.292807102332404, 48.70719300565283
51.31936860346558, 48.680631511930095
51.34729725276227, 48.652702870814224
51.37667030955043, 48.623329823072766
51.40757066785988, 48.59242947478442
51.44008733115151, 48.55991282261336
51.47431593323358, 48.525684232894946
51.510359310190296, 48.48964086970983
51.54832812937234, 48.45167206589799
51.58834158126169, 48.411658631197724
51.63052814176098, 48.369472089962336
51.67502641262774, 48.32497384073017
51.721986049189574, 48.27801422851996
51.77156878538014, 48.22843151980081
51.82394956762068, 48.17605076862401
51.87931781042736, 48.120682561026996
51.93787878828872, 48.062121623172864
51.99985518046996, 48.00014527656494
52.0654887872321, 47.93451172185087
52.135042439110364, 47.86495812957382
52.20880212268329, 47.79119851443731
52.287079351127204, 47.712921364794845
52.370213809593054, 47.62978699732556
52.45857631222121, 47.54142460008659
52.5525721097495, 47.447428924985054
52.652644595143045, 47.34735658225119
52.75927945907393, 47.24072188508628
52.87300935547565, 47.12699218426498
52.99441914634719, 47.00558262353853
53.12415180390403, 46.875850237729345
53.262915060033315, 46.73708730360418
53.4114889063949, 46.58851384018083
53.5707340621781, 46.429269141496285
53.74160154461235, 46.25840220676977
53.92514349635227, 46.07486091388644
54.122525444674565, 45.877479761326
54.335040194455075, 45.66496597665016
54.56412358211141, 45.435883764474866
54.81137235068359, 45.18863643390544
55.07856444000819, 44.92144611168384
55.36768202221625, 44.63233071109921
55.680937654452684, 44.319077785149865
56.02080396124407, 43.97921485206685
56.390047300023134, 43.609975740437264
56.791765903442624, 43.20826246134505
57.229433022955604, 42.770602084534836
57.7069456174619, 42.29309807691446
58.22867912655817, 41.771375566893724
58.7995488295302, 41.20052003781943
59.42507819305817, 40.57500905397107
60.111474436043814, 39.88863680021705
60.865711235456565, 39.13443152565736
61.69561802263331, 38.304566463366136
62.60997459314739, 37.39026553625448
63.61860867555825, 36.38170625557229
64.73249254782114, 35.26792380595
65.96383257348404, 34.03672257981296
67.32614244334431, 32.6746046018387
68.83428667508434, 31.166728682924763
70.50447524757078, 29.4969201323802
72.35418280027042, 27.647758927170315
74.40195635207849, 25.600785032739985
76.66706388872299, 23.336874177811445
79.1689227276623, 20.83685830119648
81.92623232052473, 18.082499978375846
84.9557233505993, 15.058010314256054
88.27042786103287, 11.752574276790211
91.87738062314888, 8.165790140594838
95.77469037767509, 4.331737867858965
99.94798463697614, 1.083501750681856
104.36634866843389, 4.534076090695517
108.97806016822766, 9.08223218715933
113.70666545737534, 13.791714072233102
118.4482239539883, 18.5255768873145
123.0707969858974, 23.145045192840858
127.41735825231832, 27.490717151805335
131.31310841231632, 31.386689929663063
134.4501179815464, 34.52430524830577
136.00261375071125, 36.0768110212074
136.2650384721076, 36.33876371052076
135.48184330808576, 35.55481739186951
133.70602395008507, 33.77806248237124
131.04453841584538, 31.115661050821362
127.64472384838815, 27.715280926179368
123.67692846165906, 23.74778908848156
119.31709566132595, 19.390017159391192
114.73202754955666, 14.810580388349628
110.06888946790545, 10.1614597892917
105.44931080829194, 5.5841048854481
100.9675318299346, 1.4495997686388777
96.69156740647776, 3.442159296046793
92.66625806946709, 7.380839525857917
88.91722447347416, 11.106579047793963
85.45499677730946, 14.558757964877206
82.2788556364799, 17.729667548462206
79.38014234040641, 20.625371351353298
76.74495395780013, 23.258719359751478
74.35623861065922, 25.646262145036168
72.19535898573346, 27.80637238746178
70.24321339888354, 29.758001792622565
68.48100551196, 31.519857246651892
66.89074527661319, 33.10987337825411
65.45555080456802, 34.54489672389598
64.15980720341881, 35.84051910005875
62.98922581752081, 37.01101381618496
61.93083657783491, 38.06934057671665
60.972937468106814, 39.02719430553605
60.105018322869775, 39.89508025961929
59.317671013238936, 40.68240313672645
58.60249424509456, 41.39756181107573
57.95199840373059, 42.04804417678616
57.359513883632886, 42.64051860689975
56.81910494193313, 43.18091995534858
56.325490147971884, 43.67452900750483
55.87396985498948, 44.12604493886585
55.460360694818675, 44.5396507714572
55.08093683334145, 44.919072083773095
54.73237756845024, 45.267629388166355
54.411720771762134, 45.58828467146422
54.116321646276425, 45.88368262456823
53.84381627049267, 46.156187089094445
53.592089424334795, 46.407913224710654
53.35924622142984, 46.64075587191859
53.14358711356825, 46.85641454395564
52.94358587155454, 47.05641544325185
52.75787018839679, 47.242130856238944
52.58520458822806, 47.41479624293407
52.424475360716585, 47.575525301408824
52.27467727321434, 47.725323254796706
52.134901842780444, 47.865098578631674
52.00432697680306, 47.99567335974208
51.8822078139953, 48.11779245488592
51.76786861966481, 48.23213159519945
51.66069560595548, 48.33930456573912
51.560130565286926, 48.43986957187582
51.465665218636545, 48.53433489088415
51.37683619266409, 48.62316389471848
51.293220550893686, 48.70677951875355
51.21443181306277, 48.78556824237525
51.140116405352394, 48.85988363870337
51.069950491049596, 48.930049543892174
51.003637137730436, 48.99636288991858
50.940903782043016, 49.059096239776196
50.88149995849322, 49.118500058671614
50.825195262143964, 49.174804751310944
50.77177751905579, 49.2282224914479
50.72105114159116, 49.27894886657044
50.67283564811099, 49.327164358197265
50.62696432896622, 49.373035675880345
50.5832830434041, 49.41671696029417
50.54164913294633, 49.458350869854286
50.50193043910138, 49.49806956299989
50.46400441446058, 49.53599558710159
50.42775731737496, 49.57224268377246
50.393083481471265, 49.606916519360404
50.35988465282559, 49.64011534776884
50.32806938723772, 49.6719306131791
50.29755250224067, 49.70244749804616
50.26825457796377, 49.73174542222829
50.24010150228582, 49.75989849783932
50.213024055845345, 49.78697594423338
50.18695753294764, 49.81304246709997
50.161841395288135, 49.838158604738645
50.137618955004875, 49.86238104500942
50.11423708435397, 49.88576291565292
50.09164594985736, 49.90835405014552
50.06979876816285, 49.93020123183812
50.04865158205258, 49.95134841794785
50.028163054546205, 49.97183694545343
50.00829427948833, 49.991705720511874
49.98900860719876, 50.010991392801046
49.97027148395467, 50.029728516045566
49.95205030378862, 50.04794969621162
49.93431427183917, 50.06568572816167
49.91703427818088, 50.08296572182129
49.900182781023624, 50.09981721898096
49.88373369892544, 50.11626630108305
49.86766231067654, 50.13233768933788
49.851945162838106, 50.1480548371847
49.83655998384572, 50.16344001618847
49.82148560422103, 50.178514395828074
49.80670188271355, 50.193298117354615
49.79218963735254, 50.207810362739316
49.7779305815335, 50.22206941858733
49.7639072644166, 50.236092735739085
49.750103015392774, 50.24989698480426
49.73650189229431, 50.263498107951214
49.72308863315817, 50.27691136714368
49.70984861103975, 50.29015138932694
49.69676779179807, 50.30323220864261
49.68383269480951, 50.31616730571511
49.67103035573769, 50.32896964488159
49.65834829226112, 50.341651708464305
49.64577447131058, 50.354225529533295
49.63329727871508, 50.36670272226046
49.62090549065598, 50.37909451046532
49.60858824655978, 50.39141175472235
49.596335023925995, 50.40366497753304
49.58413561435485, 50.415864387298214
49.57198010113756, 50.42801990072781
49.5598588379128, 50.44014116418435
49.54776242872579, 50.45223757362383
49.53568170896323, 50.46431829366091
49.52360772749592, 50.47639227542624
49.511531729597664, 50.48846827364752
49.49944514087786, 50.50055486271694
49.48733955196547, 50.51266045200726
49.47520670399116, 50.52479330038961
49.46303847468645, 50.53696153013443
49.450826865397694, 50.54917313989742
49.43856398834656, 50.561436017459144
49.426242054788624, 50.57375795156636
49.413853363627105, 50.58614664331837
49.40139029041217, 50.59860971716767
49.388845276975104, 50.611154731285836
49.376210821511904, 50.62378918747994
49.36347946884225, 50.63652054093357
49.350643801439375, 50.64935620917698
49.3376964305836, 50.662303580934
49.32462998786001, 50.6753700246218
49.31143711716316, 50.68856289635228
49.298110466936244, 50.70188954768687
49.28464268252712, 50.7153573332798
49.27102639931668, 50.72897361775909
49.25725423554025, 50.74274578289134
49.24331878585362, 50.75668123403083
49.22921261489907, 50.770787406536705
49.21492825129654, 50.785071771800354
49.200458181703944, 50.799541843169
49.18579484534779, 50.814205181424356
49.17093062862381, 50.8290694001792
49.15585786005363, 50.84414217092084
49.140568805413196, 50.859431227882965
49.12505566332898, 50.87494437244948
49.109310560711535, 50.89068947772083
49.09332554903624, 50.906674492233584
49.077092600264656, 50.9229074440388
49.06060360371291, 50.93939644383402
49.043850362613604, 50.956149688401204
49.0268245914765, 50.97317546324622
49.00951791340493, 50.99048214528248
48.99192185808092, 51.00807820484597
48.97402785989053, 51.02597220756982
48.95582725651505, 51.0441728157934
48.93731128802587, 51.062688789467444
48.91847109621507, 51.08152898682329
48.89929772473687, 51.10070236423352
48.879782119329995, 51.120217975983635
48.859915128979466, 51.140084973121624
48.839687507369646, 51.160312601991784
48.819089915158365, 51.18091020197003
48.79811292280531, 51.201887202634005
48.77674701410999, 51.22325312022199
48.754982590613736, 51.24501755323315
48.7328099767039, 51.2671901773257
48.710219425625915, 51.289780739301904
48.68720112658391, 51.31279905000642
48.663745212468804, 51.33625497660426
48.63984176915042, 51.36015843328391
48.615480845549605, 51.384519371187444
48.590652464977076, 51.40934776706897
48.56534663804112, 51.43465361039322
48.53955337654427, 51.460446889434415
48.513262709249105, 51.48673757551089
48.486464698806, 51.51353560606075
48.45914946091822, 51.54085086547411
48.431307184533395, 51.5686931649017
48.40292815468449, 51.59707221942015
48.37400277673396, 51.625997623779455
48.34452160299458, 51.655478825788315
48.31447536152764, 51.68552509751598
48.28385498728352, 51.716145504150255
48.25265165565026, 51.74734887045053
48.220856818493615, 51.779143744708065
48.18846224326645, 51.811538359637
48.155460054371915, 51.84454059101183
48.12184277804882, 51.87815791278235
48.08760338989792, 51.91239734954804
48.05273536578114, 51.94726542565927
48.01723273606935, 51.98276811097003
47.98109014304025, 52.01891076344063
47.944302902048996, 52.055698067967434
47.90686706632544, 52.093133971585985
47.86877949487181, 52.13122161557392
47.83003792501572, 52.1699632628982
47.79064104766488, 52.20936022296068
47.75058858755479, 52.24941277135062
47.70988138580984, 52.29012006728377
47.66852148795007, 52.33148006559556
47.626512233898836, 52.37348942673339
47.5838583533382, 52.416143421400974
47.5405660625762, 52.45943583369064
47.49664316685946, 52.50335885877019
47.45209916375239, 52.54790299950286
47.40694535092686, 52.59305695865663
47.361194935345424, 52.63880752971965
47.31486314503849, 52.685139485121624
47.26796734241884, 52.73203546291724
47.22052713860716, 52.77947585245852
47.17256450800153, 52.8274386798226
47.12410390341856, 52.87589949266765
47.075172369014794, 52.924831247307964
47.025799652501554, 52.97420419649519
46.97601831367178, 53.023985780887166
46.92586382990968, 53.07414052353326
46.87537469563036, 53.124629930429435
46.824592516372824, 53.17541239641922
46.77356209504297, 53.22644311894428
46.72233150894567, 53.2776740210054
46.6709521767197, 53.329053684220064
46.619478912858405, 53.380527294293785
46.56796996886408, 53.432036599857454
46.51648705878627, 53.48351988692022
46.46509536812428, 53.534911969957996
46.413863543210915, 53.58614420252053
46.362863660407136, 53.63714450802739
46.312171173642575, 53.687837432218075
46.26186483629653, 53.73814422126213
46.21202659972587, 53.787982923222295
46.16274148286882, 53.837268518442585
46.11409741442166, 53.88591307736412
46.06618504560082, 53.933825947756446
46.01909753150818, 53.98091397334691
45.97293028263146, 54.027081742316206
45.92778068334001, 54.07223186880032
45.88374777954801, 54.116265305226875
45.84093193495479, 54.15908168607637
45.799434455916575, 54.20057970301426
45.75935718705929, 54.2406575092847
45.72080207890096, 54.27921315209692
45.68387072840667, 54.316145032082105
45.64866389670583, 54.35135238559053
45.61528100586102, 54.38473578794
45.5838196172033, 54.41619767510179
45.554374897426, 54.445642877623214
45.52703907436255, 54.47297916488722
45.50190088859597, 54.498117793516485
45.47904504494103, 54.52097405593251
45.45855167001786, 54.54146782279886
45.440495780420285, 54.55952407489659
45.429234752411105, 54.57078535756138
45.49648035057505, 54.50353865749885
45.629613677348964, 54.370403230432785
45.764027503781655, 54.23598746396531
45.897328116259224, 54.1026850965863
46.02931498312921, 53.97069664775787
46.15981702178279, 53.840193187740596
46.28869086078658, 53.71131807569483
46.41581904605059, 53.584188753698925
46.541108228526355, 53.45889855919509
46.66448736335416, 53.335518525949375
46.785905946697646, 53.21409914729253
46.90533231030289, 53.094672081609794
47.02275198957634, 52.977251784289365
47.13816617752794, 52.861837053788264
47.251590272990256, 52.748412483407634
47.363052528762395, 52.636949813132304
47.472592802826824, 52.52740917838945
47.58026141433108, 52.41974025403641
47.686118102894625, 52.313883295019416
47.79023109103139, 52.209770073914406
47.8926762453068, 52.107324719732205
47.993536334298305, 52.00646445992015
48.09290037870177, 51.90710027021869
48.19086308923901, 51.80913743671809
48.287524388839, 51.71247603364161
48.38298901362442, 51.617011322329425
48.47736618944538, 51.522634074672666
48.57076937869198, 51.429230826273866
48.66331609489418, 51.336684061817714
48.7551277793693, 51.24487233840734
48.84632973894276, 51.15367034781638
48.93705113960626, 51.062948922813455
49.02742505413825, 50.97257498952244
49.117588561934824, 50.88241146758139
49.20768289706582, 50.79231712206716
49.29785364522227, 50.70214636654166
49.3882509852218, 50.611749021532574
49.47902997662609, 50.52097002691348
49.570350889685656, 50.429649111944336
49.66237957957065, 50.33762042104845
49.75528790132457, 50.24471209884569
49.849254167885, 50.150745832138995
49.94446364836033, 50.05553635164012
50.0411091076614, 49.958890892338395
50.139391386358874, 49.86060861365892
50.239520019823395, 49.76047998032776
50.34171389722503, 49.65828610339646
50.44620195663823, 49.55379804515429
50.553223917336275, 49.446776086864354
50.663031044383246, 49.33696896420754
50.77588694416811, 49.224113071793994
50.892068384399664, 49.1079316432253
51.01186613470179, 48.98813391056985
51.135585818699376, 48.86441425236482
51.263548767864, 48.73645133987889
51.396092865580556, 48.6039072931793
51.533573364141276, 48.46642686430202
51.67636365637287, 48.32363666582677
51.824855976458295, 48.17514447030264
51.97946200078922, 48.02053860969883
52.14061331149212, 47.85938751224862
52.30876167924235, 47.69123942008749
52.48437911104997, 47.51562234201668
52.667957599205955, 47.332044305225345
52.86000849580215, 47.13999398157923
53.061061421485334, 46.93894177984358
53.27166260395792, 46.728341508357595
53.49237252111335, 46.507632733307226
53.723762708100615, 46.276243973339035
53.966411562186934, 46.033596896687065
54.22089896240461, 45.77911170386674
54.48779949405215, 45.51221390590571
54.767674050008104, 45.23234272618505
55.0610595592994, 44.93896137547
55.368456579051774, 44.631569464000556
55.69031447891621, 44.30971782151289
56.027013948709715, 43.97302599436747
56.37884657977901, 43.62120266911725
56.74599131077002, 43.254069231577375
57.128487595748354, 42.871586603065474
57.52620525630043, 42.47388539163224
57.93881112793296, 42.061299247212695
58.36573280771197, 41.63440111277206
58.806120068910474, 41.194041804439316
59.25880482825417, 40.74139003355441
59.7222609329247, 40.27797260178711
60.19456547201524, 39.80571306286387
60.673363791592344, 39.32696667009309
61.15584087737826, 38.84454894444272
61.638702213740416, 38.361754754101966
62.11816758147587, 37.88236444404879
62.5899814360632, 37.41063337695028
63.04944343279003, 36.951261324536084
63.49146225153951, 36.5093385651217
63.91063504170213, 36.09026637811937
64.30135352128664, 35.69965091489918
64.6579360240393, 35.34317116618514
64.97478266623537, 35.026423866427706
65.24654845860809, 34.75475051679225
65.46832683772841, 34.533054051364964
65.63583403508785, 34.36561471665344
65.74558325169862, 34.25591617371574
65.79503705070667, 34.2064933783728
65.78272693501482, 34.218813235988826
65.70833080152046, 34.29319730496423
65.5727017724536, 34.428793023641624
65.34926258514088, 34.65216802257921
64.6893496743473, 35.31186314735507
63.74634020768675, 36.25459877003846
62.81945680353435, 37.181261814691744
61.9229001650388, 38.077645032865476
61.062164308465405, 38.9382460384877
60.240860268469895, 39.75944629670118
59.461035105767486, 40.53919230448361
58.723474864697415, 41.276692653690326
58.02797843084681, 41.97214409776557
57.37359586051333, 42.62649309998989
56.75882947062693, 43.241234606434055
56.18179906176774, 43.81824668957244
55.64037445209138, 44.359657894322815
55.1322793836977, 44.86774322882323
54.65517110860982, 45.34484449325384
54.206699819363735, 45.793310780385
53.78455171850982, 46.2154553514348
53.386479051395746, 46.613525560540076
53.01031992467511, 46.989683003177056
52.65401025715868, 47.34599153995014
52.31558977168432, 47.684411285414654
51.99320356170865, 48.00679702687365
51.68510044369229, 48.314899860992504
51.38962904224524, 48.61037110041333
51.10523234056801, 48.894767717171504
50.83044125509115, 49.169558763506096
50.563867658975646, 49.43613234501527
50.30419717419683, 49.69580282614416
50.05018197024029, 49.949818029759975
49.80063375005558, 50.19936625000775
49.55441705949808, 50.445582942104345
49.31044302541097, 50.689556983822186
49.067663611853064, 50.93233641912918
48.82506647038338, 51.174933608003634
48.58167046034635, 51.41832970649068
48.33652191771729, 51.66347839841794
48.088691760239044, 51.91130879106488
47.83727353250103, 52.16272737112378
47.58138250917936, 52.4186189027938
47.32015600186419, 52.67984612258737
47.0527550357597, 52.947248064618144
46.77836759190381, 53.22163682075143
46.49621364068732, 53.50379250989294
46.205552218292766, 53.79445620480889
45.90569082675281, 54.09432053581306
45.59599745661772, 54.40401767229988
45.27591554432381, 54.72410436999212
44.944982170448974, 55.05504377758347
44.60284978202627, 55.397183719388885
44.24931166196297, 55.75073123060456
43.88433127636994, 56.11572321384834
43.50807547761734, 56.491993238425295
43.17712203022134, 56.82296121165021
43.15001294261342, 56.85007089629382
43.23734472597506, 56.76273423062159
43.33621670893823, 56.663857146184306
43.44587813224966, 56.55419049019171
43.565619718211984, 56.43444362010085
43.69470019590621, 56.305357880701884
43.83235788533151, 56.16769501848172
43.977821711622425, 56.02222616635569
44.130321445456204, 55.869721602643224
44.28909701359565, 55.71094144030836
44.45340676959382, 55.5466273563893
44.622534657989654, 55.37749542822653
44.795796247279775, 55.20423010114014
44.97254364043156, 55.02747927872583
45.1521693026355, 54.84785049601154
45.33410886862617, 54.665908113091106
45.51784301037981, 54.48217144838204
45.7028984562732, 54.29711376038673
45.88884826299789, 54.11116197663597
46.07531143885731, 53.92469707116872
46.26195202267581, 53.73805498630884
46.44847771179032, 53.551528005262554
46.63463813212324, 53.36536648253915
46.820222831411854, 53.17978085112356
47.00505907168993, 52.994943830312174
47.18900948440763, 52.810992770834154
47.37196964615167, 52.62803207930583
47.553865620580495, 52.44613567641328
47.734651506391664, 52.2653494490153
47.914307021682184, 52.08569366581505
